/* DATA DESCRIPTION:
Citation:	Llorente, Mireia; Rovira, Pere; Merino, Agustín; Rubio, Agustín; Turrión, MaBelén; Badía, David; Romanya, Joan; González, Jordi Cortina José Antonio (2018): Physical characteristics of soil profiles from the CARBOSOL Database of Spain [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.884513, 
	In: Llorente, M et al. (2018): The CARBOSOL Database: a georeferenced soil profile analytical database for Spain [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.884517
Further details:	Llorente, Mireia; Rovira, Pere; Merino, Agustín; Rubio, Agustín; Turrión, MaBelén; Badía, David; Romanya, Joan; González, Jordi Cortina José Antonio (2018): Further information to the CARBOSOL Database of Spain [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.884515
Coverage:	MEDIAN LATITUDE: 40.616043 * MEDIAN LONGITUDE: -3.227614 * SOUTH-BOUND LATITUDE: 36.032343 * WEST-BOUND LONGITUDE: -9.104709 * NORTH-BOUND LATITUDE: 43.733352 * EAST-BOUND LONGITUDE: 4.060389
Event(s):	CARBOSOL_DB (CARBOSOL Database Spain) * LATITUDE: 40.308250 * LONGITUDE: -3.732393 * METHOD/DEVICE: Soil profile (SOIL)
Parameter(s):	Sample ID (Sample ID) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Unique identification number of profile
	Sample ID (Sample ID) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Unique identification number of reference
	Date (Date) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Province (Province) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Location (Location) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	UTM Easting, Universal Transverse Mercator [m] (UTM east) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	UTM Northing, Universal Transverse Mercator [m] (UTM north) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	LATITUDE (Latitude) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	LONGITUDE (Longitude) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Number (No) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Number of horizons in the profile
	Number (No) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Number of horizons in the profile with organic matter measurement
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Land cover classes (LCC) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Code (Code) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Land cover class code
	Code (Code) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: CORINE Land Cover Code Level 1
	Code (Code) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: CORINE Land Cover Code Level 2-3
	Description (Description) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Vegetation details provided by original reference
	ALTITUDE [m] (Altitude) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Orientation (Orientation) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Percentage [%] (Perc) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Of Slope
	Parent material (Parent material) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Parent material by original reference
	Parent material (Parent material) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Parent material consistency
	Parent material (Parent material) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Parent material silica content
	Classification (Classification) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Soil classification into WRB system
	Classification (Classification) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Soil classification into USDA system
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	115143 data points
*/
Sample ID (Unique identification number ...)	Sample ID (Unique identification number ...)	Date	Province	Location	UTM east [m]	UTM north [m]	Latitude	Longitude	No (Number of horizons in the pro...)	No (Number of horizons in the pro...)	Depth sed [m]	LCC	Code (Land cover class code)	Code (CORINE Land Cover Code Level 1)	Code (CORINE Land Cover Code Level 2-3)	Description (Vegetation details provided b...)	Altitude [m]	Orientation	Perc [%] (Of Slope)	Parent material (Parent material by original r...)	Parent material (Parent material consistency)	Parent material (Parent material silica content)	Classification (Soil classification into WRB ...)	Classification (Soil classification into USDA...)
3568	95	1985	AVILA	SAN BARTOLOME DE PINARES	371574	4489987	40.5507	-4.5168	5	5	0.80	Quercus forests	7	3	311	Quercus pyrenaica	1300	West	5				GLEYIC CAMBISOL	INCEPTISOL
3569	298	1985	AVILA	NAVALPERAL DE PINARES	378691	4493569	40.5840	-4.4334	4	4	0.90	Pastures	5	2	23	PASTURES	1400	West	3				GLEYIC CAMBISOL	INCEPTISOL
3570	568	1994	AVILA	PEGUERINOS	397105	4498844	40.6340	-4.2167	4	4	0.75	Coniferous forests	9	3	312	Pinus sp.	1420	West	10				HUMIC CAMBISOL	INCEPTISOL
3571	581	1968	AVILA	NAVACEPEDA DE TORMES	310823	4470143	40.3604	-5.2279	5	3	1.40	Quercus forests	7	3	311	Quercus pyrenaica	1460	West	10				LUVISOL CROMICO	ALFISOL
3572	202	1973	AVILA	HOYOS DEL ESPINO	301798	4468062	40.3396	-5.3335	5	3	0.80	Coniferous forests	9	3	312	Pinus sp.	1400	West	30				HUMIC CAMBISOL	INCEPTISOL
3573	581	1968	AVILA	HOYOCASERO	309049	4474663	40.4007	-5.2501	4	3	1.10	Pastures	5	2	23	PASTURES	1270	West	15				HUMIC CAMBISOL	INCEPTISOL
3574	387	1984	AVILA	NAVARREDONDA DE GREDOS	323271	4469531	40.3576	-5.0812	5	4	1.80	Scrub and or herbaceous vegetation associations	11	3	32	Retama sp.	1500	West	15				HUMIC CAMBISOL	INCEPTISOL
3575	77	1986	AVILA	HOYOCASERO	331288	4473389	40.3940	-4.9879	4	2	1.10	Mixed forests	8	3	313	Pinus sp., Quercus sp.	1320	West	2				HUMIC CAMBISOL	INCEPTISOL
3576	151	1976	AVILA	SAN JUAN DE LA NAVA	350293	4484831	40.5007	-4.7668	4	4	0.55	Pastures	5	2	23	PASTURES	1350	West	5				PHAEOZEM GLEICO	MOLLISOL
3577	298	1985	AVILA	EL BARRACO	364551	4491963	40.5674	-4.6001	3	3	0.55	Coniferous forests	9	3	312	Pinus sp.	1020	West	31				RANKER	INCEPTISOL
3578	273	1990	AVILA	EL TIEMBLO	375626	4471875	40.3882	-4.4654	4	3	0.60	Coniferous forests	9	3	312	Pinus pinaster	780	West	1				DISTRIC FLUVISOL	ENTISOL
3579	565	1989	AVILA	PUERTO DE CASTILLA	273349	4464545	40.3007	-5.6668	4	4	0.80	Pastures	5	2	23	PASTURES	1270	West	5				HUMIC CAMBISOL	INCEPTISOL
3580	334	1964	AVILA	NAVACEPEDA DE TORMES	310406	4461113	40.2790	-5.2301	3	3	1.20	Pastures	5	2	23	PASTURES	1860	West	4				HUMIC CAMBISOL	INCEPTISOL
3581	226	1972	AVILA	POYALES DEL HOYO	316942	4449936	40.1799	-5.1501	4	1	1.20	Scrub and or herbaceous vegetation associations	11	3	32	SCRUB	620	West	40				DISTRIC CAMBISOL	INCEPTISOL
3582	202	1973	AVILA	GUISANDO	315672	4455120	40.2262	-5.1665	5	2	1.80	Coniferous forests	9	3	312	Pinus sp.	970	West	40				HUMIC CAMBISOL	INCEPTISOL
3583	77	1986	AVILA	GUISANDO	316035	4456438	40.2382	-5.1626	3	3	0.75	Coniferous forests	9	3	312	Pinus pinaster	1210	West	40				HUMIC CAMBISOL	INCEPTISOL
3584	298	1985	AVILA	ARENAS DE SAN PEDRO	319529	4454194	40.2187	-5.1209	5	1	1.10	Scrub and or herbaceous vegetation associations	11	3	32	SCRUB	690	West	40				LUVISOL ORTICO	ALFISOL
3585	298	1985	AVILA	EL ARENAL	321997	4458608	40.2590	-5.0932	5	1	2.00	Scrub and or herbaceous vegetation associations	11	3	32	SCRUB	840	West	40				DISTRIC CAMBISOL	INCEPTISOL
3586	298	1985	AVILA	CUEVAS DEL VALLE	327141	4461265	40.2840	-5.0334	3	3	1.00	Coniferous forests	9	3	312	Pinus sp.	880	West	6				HUMIC CAMBISOL	INCEPTISOL
3587	16	1957	AVILA	CUEVAS DEL VALLE	328600	4463083	40.3007	-5.0168	4	4	2.00	Scrub and or herbaceous vegetation associations	11	3	32	SCRUB	1100	West	30				HUMIC CAMBISOL	INCEPTISOL
3588	259	1986	AVILA	VILLAREJO DEL VALLE	328642	4464934	40.3174	-5.0168	3	3	1.00	Coniferous forests	9	3	312	Pinus sylvestris	1380	West	8				HUMIC ACRISOL	ULTISOL
3589	225	1971	AVILA	MIJARES	342766	4462774	40.3007	-4.8501	5	5	1.08	Coniferous forests	9	3	312	Pinus pinaster	1210	West	50				HUMIC CAMBISOL	INCEPTISOL
3590	259	1986	AVILA	MIJARES	344260	4466444	40.3340	-4.8334	3	3	0.90	Pastures	5	2	23	PASTURES	1540	West	50				RANKER	INCEPTISOL
3591	122	1972	AVILA	CASAVIEJA	347016	4462686	40.3007	-4.8001	5	5	1.50	Coniferous forests	9	3	312	Pinus pinaster	720	West	50				HUMIC CAMBISOL	INCEPTISOL
3592	365	1967	AVILA	CANDELEDA DE LA VERA	301356	4446781	40.1479	-5.3321	3	3	0.60	Scrub and or herbaceous vegetation associations	11	3	32	SCRUB	420	West					DISTRIC CAMBISOL	INCEPTISOL
3593	174	1993	AVILA	LOS CARRASCALES	308298	4445059	40.1340	-5.2501	2	2	1.10	Irrigated land	2	2	212	TABACCO PLANTATION		West					PHAEOZEM HAPLICO	MOLLISOL
3594	252	1980	AVILA	LOS FlatS	308251	4443209	40.1174	-5.2501	4	2	1.43	Irrigated land	2	2	212	TABACCO PLANTATION		West					REGOSOL EUTRICO	ENTISOL
3595	83	1966	AVILA	RAMACASTANAS	325467	4450197	40.1840	-5.0501	2	2	0.25	Coniferous forests	9	3	312	Pinus sp.	800	West	50				LUVISOL CROMICO	ALFISOL
3596	259	1986	AVILA	EL ARENAL	321385	4457698	40.2507	-5.1001	4	4	2.60	Coniferous forests	9	3	312	Pinus sp.	900	West	50				REGOSOL EUTRICO	ENTISOL
3597	365	1967	AVILA	ARENAS DE SAN PEDRO	321254	4452147	40.2007	-5.1001	4	4	1.20	Coniferous forests	9	3	312	Pinus sp.	500	West	50				LUVISOL CROMICO	ALFISOL
3598	333	1951	AVILA	POYALES	318372	4450364	40.1840	-5.1334	5	5	0.90	Coniferous forests	9	3	312	Pinus sp.	600	West	50				LUVISOL CROMICO	ALFISOL
3599	333	1951	AVILA	PUERTO DEL PICO	329142	4466157	40.3285	-5.0112	4	3	0.90	Pastures	5	2	23	PASTURES	1320	West					DISTRIC FLUVISOL	ENTISOL
3600	333	1951	AVILA	LA COLILLA	350627	4501484	40.6507	-4.7668	3	3	1.30						1150	West	30				REGOSOL EUTRICO	ENTISOL
3601	365	1967	AVILA	LA COLILLA	350627	4501484	40.6507	-4.7668	2	1	0.35						1130	West					RANKER	INCEPTISOL
3602	31	1993	AVILA	NAVA DE AREVALO	352074	4538474	40.9840	-4.7584	4	4	1.10	Coniferous forests	9	3	312	Pinus sp.	860	West					CAMBIC ARENOSOL	ENTISOL
3603	79	1988	AVILA	PALACIOS DE GODA	351673	4553292	41.1174	-4.7668	4	3	2.20	Coniferous forests	9	3	312	Pinus sp.	820	West					LUVISOL ORTICO	ALFISOL
3604	89	1989	BADAJOZ	CASTILBLANCO	320520	4359612	39.3673	-5.0834	5	5	1.20	Coniferous forests	9	3	312	Pinus pinaster	555	West	5				HUMIC ACRISOL	ULTISOL
3605	103	1985	BADAJOZ	CASTILBLANCO	321701	4348479	39.2673	-5.0668	5	4	2.00	Quercus forests	7	3	311	Quercus sp.	490	West	5				HUMIC ACRISOL	ULTISOL
3606	89	1989	BADAJOZ	ALBURQUERQUE	158293	4333529	39.0840	-6.9502	5	5	1.50	Non-irrigated arable land	1	2	211	CEREAL CROP		West	2				LUVISOL ORTICO	ALFISOL
3607	89	1989	BADAJOZ	ALBURQUERQUE	161117	4329704	39.0507	-6.9157	3	3	1.00	Non-irrigated arable land	1	2	211	CEREAL CROP		West	2				LUVISOL ORTICO	ALFISOL
3608	89	1989	BADAJOZ	VILLAR DEL REY	166693	4332860	39.0812	-6.8530	5	5	1.00	Quercus forests	7	3	311	DEHESA	275	West	1				LUVISOL ORTICO	ALFISOL
3609	118	1975	BADAJOZ	VILLAR DEL REY	165662	4336920	39.1173	-6.8669	3	2	0.60	Pastures	5	2	23	PASTURES	430	West	6				LUVISOL ORTICO	ALFISOL
3610	118	1975	BADAJOZ	BADAJOZ	178939	4343779	39.1840	-6.7169	3	3	0.60	Scrub and or herbaceous vegetation associations	11	3	32	SCRUB	360	West					DISTRIC CAMBISOL	INCEPTISOL
3611	261	1986	BADAJOZ	GUARENA	236043	4326826	39.0507	-6.0502	3	2	0.80	Quercus forests	7	3	311	Quercus sp.	250	West	5				LUVISOL ORTICO	ALFISOL
3612	191	1981	BADAJOZ	SANTA AMALIA	241875	4328485	39.0673	-5.9835	3	3	0.90	Non-irrigated arable land	1	2	211	CEREAL CROP	250	West	5				LUVISOL ORTICO	ALFISOL
3613	89	1989	BADAJOZ	DON BENITO	244579	4322841	39.0173	-5.9502	5	4	1.50	Non-irrigated arable land	1	2	211	CEREAL CROP	250	West	5				PLANOSOL DISTRICO	ALFISOL
3614	568	1994	BADAJOZ	VILLAR DE RENA	254913	4329919	39.0840	-5.8335	5	2	1.50	Non-irrigated arable land	1	2	211	CEREAL CROP	250	West	5				LUVISOL ORTICO	ALFISOL
3615	202	1973	BADAJOZ	VILLAR DE RENA	257911	4333530	39.1173	-5.8002	3	2	1.00	Non-irrigated arable land	1	2	211	CEREAL CROP	240	West	5				LUVISOL ORTICO	ALFISOL
3616	295	1977	BADAJOZ	DON BENITO	266283	4324017	39.0340	-5.7001	4	1	1.40	Quercus forests	7	3	311	Quercus sp.	280	West	5				PLANOSOL EUTRICO	ALFISOL
3617	251	1980	BADAJOZ	DON BENITO	270612	4323890	39.0340	-5.6501	3	1	1.10	Quercus forests	7	3	311	Quercus sp.	320	West	2				LUVISOL ORTICO	ALFISOL
3618	269	1989	BADAJOZ	OLIVENZA	148485	4308004	38.8506	-7.0502	3	1	0.70							West	1				EUTRIC FLUVISOL	ENTISOL
3619	269	1989	BADAJOZ	BADAJOZ	154517	4313300	38.9006	-6.9835	3	2	0.50	Pastures	5	2	23	PASTURES	235	West					EUTRIC CAMBISOL	INCEPTISOL
3620	21	1977	BADAJOZ	OLIVENZA	155720	4307686	38.8506	-6.9669	3	1	0.70							West	1				CALCARIC FLUVISOL	ENTISOL
3621	387	1984	BADAJOZ	BADAJOZ	165330	4300663	38.7912	-6.8530	2	2	0.40	Wetlands	10	4	4	REEDBED	230	West	1				CALCARIC GLEYSOL	ENTISOL
3622	269	1989	BADAJOZ	BADAJOZ	165753	4300953	38.7940	-6.8483	4	4	0.52	Non-irrigated arable land	1	2	211	CROP	223	West	2				REGOSOL EUTRICO	ENTISOL
3623	585	1980	BADAJOZ	BADAJOZ	165900	4300421	38.7893	-6.8463	5	5	0.85	Quercus forests	7	3	311	Quercus sp.	240	West	2				LUVISOL CROMICO	ALFISOL
3624	568	1994	BADAJOZ	BADAJOZ	166261	4300932	38.7940	-6.8424	5	5	1.30	Non-irrigated arable land	1	2	211	CROP	228	West	1				EUTRIC FLUVISOL	ENTISOL
3625	151	1976	BADAJOZ	BADAJOZ	177954	4319725	38.9673	-6.7169	5	5	1.16	Irrigated land	2	2	212	IRRIGATION CROP	200	West					CROMIC CAMBISOL	INCEPTISOL
3626	365	1967	BADAJOZ	MONTIJO	190810	4315503	38.9340	-6.5669	5	3	1.50	Non-irrigated arable land	1	2	211	CEREAL CROP	210	West	4				VERTISOL CROMICO	VERTISOL
3627	151	1976	BADAJOZ	PUEBLA DE LA CALZADA	186180	4308273	38.8673	-6.6169	2	1	0.30	Irrigated land	2	2	212	IRRIGATION CROP		West					LUVISOL ORTICO	ALFISOL
3628	151	1976	BADAJOZ	RIO GUADAJIRA	188929	4304457	38.8340	-6.5835	2	1	1.50	Quercus forests	7	3	311	Quercus sp.	250	West	4				PLANOSOL DISTRICO	ALFISOL
3629	151	1976	BADAJOZ	ALONGE	199059	4304066	38.8340	-6.4669	2	1	0.60							West	5				REGOSOL CALCAREO	ENTISOL
3630	104	1993	BADAJOZ	ALONGE	199129	4305917	38.8506	-6.4669	3	1	0.85							West	4				LUVISOL ORTICO	ALFISOL
3631	568	1994	BADAJOZ	ALONGE	203608	4309453	38.8840	-6.4169	3	1	0.80							West	4				LUVISOL ORTICO	ALFISOL
3632	266	1988	BADAJOZ	TORREMEJIA	207879	4307442	38.8673	-6.3669	4	4	0.90	Pastures	5	2	23	PASTURES	310	West					PLANOSOL EUTRICO	ALFISOL
3633	335	1984	BADAJOZ	TORREMEJIA	209257	4305538	38.8506	-6.3502	3	3	0.85	Permanent crops	3	2	22	OLIVE TREES	322	West	5				LUVISOL CROMICO	ALFISOL
3634	266	1988	BADAJOZ	VILLAGONZALO	225172	4304970	38.8506	-6.1668	3	2	1.40	Non-irrigated arable land	1	2	211	CEREAL CROP	270	West	1				VERTISOL CROMICO	VERTISOL
3635	266	1988	BADAJOZ	GUARENA	232531	4308422	38.8840	-6.0835	2	2	1.50	Irrigated land	2	2	212	IRRIGATION CROP	230	West					EUTRIC FLUVISOL	ENTISOL
3636	186	1988	BADAJOZ	GUARENA	234351	4319474	38.9840	-6.0668	3	2	0.85	Quercus forests	7	3	311	Quercus sp.	240	West	5				LUVISOL ORTICO	ALFISOL
3637	370	1985	BADAJOZ	MEDELLIN	242894	4315487	38.9507	-5.9668	2	1	1.10	Permanent crops	3	2	22	VINEYARD	250	West	5				LUVISOL ORTICO	ALFISOL
3638	191	1981	BADAJOZ	VILLANUEVA DE LA SERENA	256011	4318774	38.9840	-5.8168	4	4	1.10	Permanent crops	3	2	22	OLIVE TREES	280	West	1				LUVISOL ORTICO	ALFISOL
3639	69	1981	BADAJOZ	VILLANUEVA DE LA SERENA	255953	4316925	38.9673	-5.8168	3	2	0.85	Non-irrigated arable land	1	2	211	CEREAL CROP	300	West					VERTISOL CROMICO	VERTISOL
3640	334	1964	BADAJOZ	VILLANUEVA DE LA SERENA	260343	4318641	38.9840	-5.7668	2	2	1.10	Permanent crops	3	2	22	VINEYARD	260	West	5				LUVISOL ORTICO	ALFISOL
3641	334	1964	BADAJOZ	VILLANUEVA DE LA SERENA	265954	4312918	38.9340	-5.7001	3	2	0.40	Non-irrigated arable land	1	2	211	CEREAL CROP	320	West	5				LUVISOL ORTICO	ALFISOL
3642	155	1987	BADAJOZ	CAMPANARIO	270558	4322041	39.0173	-5.6501	3	3	0.50							West	6				LUVISOL CROMICO	ALFISOL
3643	266	1988	BADAJOZ	PUEBLA DE ALCOCER	303659	4317443	38.9840	-5.2668	2	1	0.25	Pastures	5	2	23	PASTURES	440	West					RANKER	ENTISOL
3644	591	1984	BADAJOZ	OLIVENZA	145426	4304432	38.8173	-7.0836	3	1	0.60							West					CALCIC LUVISOL	ALFISOL
3645	552	1980	BADAJOZ	OLIVENZA	148157	4300601	38.7840	-7.0502	5	1	1.20							West	1				CALCIC LUVISOL	ALFISOL
3646	274	1990	BADAJOZ	BADAJOZ	149524	4298688	38.7673	-7.0335	3	3	1.16	Pastures	5	2	23	PASTURES	188	West	1				LUVISOL ORTICO	ALFISOL
3647	274	1990	BADAJOZ	VALVERDE DE LEGANES	155077	4292883	38.7173	-6.9669	4	2	1.20	Quercus forests	7	3	311	Quercus sp.	255	West	3				CALCIC LUVISOL	ALFISOL
3648	273	1990	BADAJOZ	BADAJOZ	167064	4301639	38.8006	-6.8335	3	2	0.80	Non-irrigated arable land	1	2	211	CEREAL CROP	240	West					LUVISOL CROMICO	ALFISOL
3649	620	1976	BADAJOZ	RIO GUADAJIRA	180096	4301103	38.8006	-6.6835	2	1	0.90	Quercus forests	7	3	311	Quercus sp.	240	West	3				LUVISOL ORTICO	ALFISOL
3650	266	1988	BADAJOZ	RIO GUADAJIRA	201815	4300257	38.8006	-6.4335	3	1	1.20	Quercus forests	7	3	311	Quercus sp.	245	West	3				CALCIC CAMBISOL	INCEPTISOL
3651	118	1975	BADAJOZ	RIO GUADAJIRA	179574	4288150	38.6840	-6.6835	2	1	1.25	Quercus forests	7	3	311	Quercus sp.	270	West	3				LUVISOL CROMICO	ALFISOL
3652	322	1980	BADAJOZ	SOLANA DE BARROS	194432	4296832	38.7673	-6.5169	1	1	1.20	Pastures	5	2	23	PASTURES	240	West	5				LUVISOL CROMICO	ALFISOL
3653	591	1984	BADAJOZ	ALMENDRALEJO	203899	4291347	38.7212	-6.4057	5	5	1.30	Permanent crops	3	2	22	VINEYARD	335	West	1				VERTISOL CROMICO	VERTISOL
3654	183	1981	BADAJOZ	ALMENDRALEJO	207302	4289183	38.7029	-6.3657	5	5	1.60	Permanent crops	3	2	22	VINEYARD	360	West	1				CALCIC CAMBISOL	INCEPTISOL
3655	271	1989	BADAJOZ	ALMENDRALEJO	214380	4286826	38.6840	-6.2835	3	3	0.50	Non-irrigated arable land	1	2	211	CEREAL CROP	340	West					CALCIC CAMBISOL	INCEPTISOL
3656	336	1968	BADAJOZ	OLIVA DE MERIDA	229680	4302654	38.8312	-6.1141	5	4	1.80	Non-irrigated arable land	1	2	211	CEREAL CROP	310	West	2				LUVISOL ORTICO	ALFISOL
3657	336	1968	BADAJOZ	EL VALLE DE LA SERENA	252429	4296663	38.7840	-5.8502	4	1	1.60	Non-irrigated arable land	1	2	211	CEREAL CROP		West	6				LUVISOL CROMICO	ALFISOL
3658	336	1968	BADAJOZ	VALLE DE LA SERENA	252141	4287414	38.7006	-5.8502	5	2	1.00	Non-irrigated arable land	1	2	211	CEREAL CROP	420	West	2				LUVISOL ORTICO	ALFISOL
3659	276	1990	BADAJOZ	LA GUARDA	261117	4296397	38.7840	-5.7501	5	5	1.05	Non-irrigated arable land	1	2	211	CEREAL CROP		West					LUVISOL ORTICO	ALFISOL
3660	272	1989	BADAJOZ	QUINTANA DE LA SERENA	271094	4290549	38.7340	-5.6335	4	2	0.65	Pastures	5	2	23	PASTURES	440	West					LUVISOL ORTICO	ALFISOL
3661	272	1989	BADAJOZ	CASTUERA	278390	4292194	38.7506	-5.5501	2	1	0.25	Pastures	5	2	23	PASTURES	440	West	6				LITOSOL	ENTISOL
3662	349	1984	BADAJOZ	BARCARROTA	160089	4274129	38.5506	-6.9002	3	2	0.27	Quercus forests	7	3	311	Quercus sp.	420	West	20				LITOSOL	ENTISOL
3663	613	1995	BADAJOZ	BARCARROTA	165883	4273421	38.5465	-6.8335	4	4	1.20	Quercus forests	7	3	311	DEHESA	460	West	1				DISTRIC CAMBISOL	INCEPTISOL
3664	261	1986	BADAJOZ	TORRE DE MIGUEL SESMERO	169191	4283014	38.6340	-6.8002	3	3	0.75	Non-irrigated arable land	1	2	211	CEREAL CROP	345	West					LUVISOL ORTICO	ALFISOL
3665	261	1986	BADAJOZ	SANTA MARTA	177974	4284509	38.6506	-6.7002	4	3	1.25	Non-irrigated arable land	1	2	211	CEREAL CROP	317	West	5				VERTISOL CROMICO	VERTISOL
3666	267	1988	BADAJOZ	VILLALBA DE LOS BARROS	196696	4280069	38.6173	-6.4835	5	5	1.10	Permanent crops	3	2	22	VINEYARD	300	West	29				REGOSOL EUTRICO	ENTISOL
3667	68	1997	BADAJOZ	LA FUENTE DEL MAESTRE	202364	4276149	38.5840	-6.4169	4	3	0.65	Permanent crops	3	2	22	OLIVE TREES	450	West					CALCIC CAMBISOL	INCEPTISOL
3668	613	1995	BADAJOZ	VILLAFRANCA DE LOS BARROS	211078	4275830	38.5840	-6.3168	3	3	0.75	Non-irrigated arable land	1	2	211	CEREAL CROP	399	West	5				CALCIC LUVISOL	ALFISOL
3669	261	1986	BADAJOZ	VILLAFRANCA DE LOS BARROS	213850	4272025	38.5506	-6.2835	5	3	1.85	Permanent crops	3	2	22	VINEYARD	450	West	5				LUVISOL CROMICO	ALFISOL
3670	118	1975	BADAJOZ	RETAMAL	250286	4274509	38.5840	-5.8668	3	2	0.40							West	6				LUVISOL ORTICO	ALFISOL
3671	613	1995	BADAJOZ	HIGUERA DE LA SERENA	257716	4279836	38.6340	-5.7835	4	3	1.00	Pastures	5	2	23	PASTURES	550	West	25				LUVISOL CROMICO	ALFISOL
3672	365	1967	BADAJOZ	HIGUERA DE LA SERENA	262124	4281555	38.6506	-5.7335	4	1	1.35	Permanent crops	3	2	22	OLIVE TREES		West	3				EUTRIC CAMBISOL	INCEPTISOL
3673	94	1969	BADAJOZ	ZALAMEA DE LA SERENA	269324	4279492	38.6340	-5.6501	4	4	1.10							West	6				EUTRIC CAMBISOL	INCEPTISOL
3674	365	1967	BADAJOZ	PERALEDA DE ZAUCEJO	273519	4273817	38.5840	-5.6001	4	3	0.95	Pastures	5	2	23	PASTURES	580	West	5				PLANOSOL EUTRICO	ALFISOL
3675	118	1975	BADAJOZ	MONTERRUBIO DE LA SERENA	280881	4277315	38.6173	-5.5168	3	3	1.00							West	13				LUVISOL CROMICO	ALFISOL
3676	94	1969	BADAJOZ	JEREZ DE LOS CABALLEROS	166740	4259021	38.4173	-6.8169	5	4	0.85	Quercus forests	7	3	311	Quercus suber	540	West	6				DISTRIC CAMBISOL	INCEPTISOL
3677	8	1962	BADAJOZ	VALLE DE SANTA ANA	172017	4281045	38.6173	-6.7669	3	1	0.25	Pastures	5	2	23	PASTURES	640	West					EUTRIC CAMBISOL	INCEPTISOL
3678	349	1984	BADAJOZ	BURGUILLOS DEL CERRO	185737	4260108	38.4340	-6.6002	5	3	0.80	Non-irrigated arable land	1	2	211	CROP	475	West	2				DISTRIC CAMBISOL	INCEPTISOL
3679	349	1984	BADAJOZ	ALCONERA	192872	4256127	38.4006	-6.5169	3	2	0.25						490	West					LUVISOL ORTICO	ALFISOL
3680	546	1986	BADAJOZ	LOS SANTOS DE MAIMONA	209156	4262932	38.4673	-6.3335	3	3	0.35	Permanent crops	3	2	22	OLIVE TREES	530	West					CALCIC CAMBISOL	INCEPTISOL
3681	591	1984	BADAJOZ	ALMENDRALEJO	207298	4251884	38.3673	-6.3502	3	3	0.70	Permanent crops	3	2	22	OLIVE TREES	350	West	5				LUVISOL CROMICO	ALFISOL
3682	94	1969	BADAJOZ	MONASTERIO	214544	4209021	37.9840	-6.2502	5	5	0.90	Quercus forests	7	3	311	DEHESA	500	West	5				LUVISOL ORTICO	ALFISOL
